id,number,available_bikes,available_bike_stands,status,last_update
2551,77,29,0,OPEN,2025-03-23 12:26:18
2552,73,6,24,OPEN,2025-03-23 12:26:18
2553,4,19,1,OPEN,2025-03-23 12:26:18
2554,49,1,39,OPEN,2025-03-23 12:26:18
2555,19,5,25,OPEN,2025-03-23 12:26:18
2556,7,1,28,OPEN,2025-03-23 12:26:19
2557,60,0,30,OPEN,2025-03-23 12:26:19
2558,102,0,40,OPEN,2025-03-23 12:26:19
2559,38,28,11,OPEN,2025-03-23 12:26:19
2560,53,4,36,OPEN,2025-03-23 12:26:19
2561,58,12,28,OPEN,2025-03-23 12:26:19
2562,66,0,40,OPEN,2025-03-23 12:26:19
2563,104,0,40,OPEN,2025-03-23 12:26:19
2564,101,8,22,OPEN,2025-03-23 12:26:19
2565,115,6,24,OPEN,2025-03-23 12:26:20
2566,47,0,40,OPEN,2025-03-23 12:26:20
2567,117,6,34,OPEN,2025-03-23 12:26:20
2568,8,6,24,OPEN,2025-03-23 12:26:20
2569,27,11,9,OPEN,2025-03-23 12:26:20
2570,16,19,1,OPEN,2025-03-23 12:26:20
2571,96,10,20,OPEN,2025-03-23 12:26:20
2572,82,0,22,OPEN,2025-03-23 12:26:20
2573,76,9,29,OPEN,2025-03-23 12:26:21
2574,71,0,40,OPEN,2025-03-23 12:26:21
2575,79,1,26,OPEN,2025-03-23 12:26:21
2576,69,12,28,OPEN,2025-03-23 12:26:21
2577,25,10,20,OPEN,2025-03-23 12:26:21
2578,51,0,0,OPEN,2025-03-23 12:26:21
2579,37,13,17,OPEN,2025-03-23 12:26:21
2580,59,0,20,OPEN,2025-03-23 12:26:21
2581,95,16,24,OPEN,2025-03-23 12:26:21
2582,94,23,17,OPEN,2025-03-23 12:26:22
2583,105,1,35,OPEN,2025-03-23 12:26:22
2584,36,35,5,OPEN,2025-03-23 12:26:22
2585,93,35,5,OPEN,2025-03-23 12:26:22
2586,22,19,1,OPEN,2025-03-23 12:26:22
2587,50,0,40,OPEN,2025-03-23 12:26:22
2588,110,0,40,OPEN,2025-03-23 12:26:22
2589,12,0,20,OPEN,2025-03-23 12:26:22
2590,34,21,9,OPEN,2025-03-23 12:26:23
2591,78,1,39,OPEN,2025-03-23 12:26:23
2592,2,0,20,OPEN,2025-03-23 12:26:23
2593,75,36,4,OPEN,2025-03-23 12:26:23
2594,111,0,40,OPEN,2025-03-23 12:26:23
2595,26,16,4,OPEN,2025-03-23 12:26:23
2596,65,1,39,OPEN,2025-03-23 12:26:23
2597,15,0,16,OPEN,2025-03-23 12:26:23
2598,86,31,6,OPEN,2025-03-23 12:26:23
2599,35,26,4,OPEN,2025-03-23 12:26:24
2600,10,7,9,OPEN,2025-03-23 12:26:24
2601,100,22,3,OPEN,2025-03-23 12:26:24
2602,24,19,1,OPEN,2025-03-23 12:26:24
2603,64,12,28,OPEN,2025-03-23 12:26:24
2604,109,13,16,OPEN,2025-03-23 12:26:24
2605,85,26,9,OPEN,2025-03-23 12:26:24
2606,107,0,40,OPEN,2025-03-23 12:26:24
2607,33,9,14,OPEN,2025-03-23 12:26:24
2608,44,0,30,OPEN,2025-03-23 12:26:25
2609,89,1,39,OPEN,2025-03-23 12:26:25
2610,57,2,21,OPEN,2025-03-23 12:26:25
2611,80,30,10,OPEN,2025-03-23 12:26:25
2612,41,6,14,OPEN,2025-03-23 12:26:25
2613,3,17,2,OPEN,2025-03-23 12:26:25
2614,40,3,18,OPEN,2025-03-23 12:26:25
2615,29,29,0,OPEN,2025-03-23 12:26:25
2616,103,0,40,OPEN,2025-03-23 12:26:26
2617,28,12,18,OPEN,2025-03-23 12:26:26
2618,39,16,4,OPEN,2025-03-23 12:26:26
2619,83,29,11,OPEN,2025-03-23 12:26:26
2620,92,38,2,OPEN,2025-03-23 12:26:26
2621,21,30,0,OPEN,2025-03-23 12:26:26
2622,88,10,20,OPEN,2025-03-23 12:26:26
2623,42,28,2,OPEN,2025-03-23 12:31:26
2624,30,0,20,OPEN,2025-03-23 12:31:27
2625,54,7,26,OPEN,2025-03-23 12:31:27
2626,108,0,35,OPEN,2025-03-23 12:31:27
2627,20,3,27,OPEN,2025-03-23 12:31:27
2628,56,2,38,OPEN,2025-03-23 12:31:27
2629,6,17,3,OPEN,2025-03-23 12:31:27
2630,18,11,19,OPEN,2025-03-23 12:31:27
2631,32,21,9,OPEN,2025-03-23 12:31:27
2632,52,32,0,OPEN,2025-03-23 12:31:28
2633,48,0,40,OPEN,2025-03-23 12:31:28
2634,13,10,20,OPEN,2025-03-23 12:31:28
2635,43,16,14,OPEN,2025-03-23 12:31:28
2636,31,17,3,OPEN,2025-03-23 12:31:28
2637,98,37,3,OPEN,2025-03-23 12:31:28
2638,14,24,6,OPEN,2025-03-23 12:31:28
2639,1,31,0,OPEN,2025-03-23 12:31:28
2640,23,23,7,OPEN,2025-03-23 12:31:28
2641,106,0,40,OPEN,2025-03-23 12:31:29
2642,112,2,28,OPEN,2025-03-23 12:31:29
2643,68,3,37,OPEN,2025-03-23 12:31:29
2644,74,5,25,OPEN,2025-03-23 12:31:29
2645,87,26,12,OPEN,2025-03-23 12:31:29
2646,84,15,15,OPEN,2025-03-23 12:31:29
2647,90,6,34,OPEN,2025-03-23 12:31:29
2648,11,15,15,OPEN,2025-03-23 12:31:29
2649,17,18,2,OPEN,2025-03-23 12:31:30
2650,45,15,15,OPEN,2025-03-23 12:31:30
2651,114,5,35,OPEN,2025-03-23 12:31:30
2652,72,16,15,OPEN,2025-03-23 12:31:30
2653,63,22,13,OPEN,2025-03-23 12:31:30
2654,113,8,21,OPEN,2025-03-23 12:31:30
2655,91,28,2,OPEN,2025-03-23 12:31:30
2656,99,1,29,OPEN,2025-03-23 12:31:30
2657,9,15,9,OPEN,2025-03-23 12:31:30
2658,67,7,33,OPEN,2025-03-23 12:31:31
2659,116,0,30,OPEN,2025-03-23 12:31:31
2660,55,1,35,OPEN,2025-03-23 12:31:31
2661,62,4,36,OPEN,2025-03-23 12:31:31
2662,5,11,29,OPEN,2025-03-23 12:31:31
2663,97,36,4,OPEN,2025-03-23 12:31:31
2664,61,0,25,OPEN,2025-03-23 12:31:31
2665,77,29,0,OPEN,2025-03-23 12:31:31
2666,73,7,23,OPEN,2025-03-23 12:31:31
2667,4,19,1,OPEN,2025-03-23 12:31:32
2668,49,1,39,OPEN,2025-03-23 12:31:32
2669,19,8,22,OPEN,2025-03-23 12:31:32
2670,7,1,28,OPEN,2025-03-23 12:31:32
2671,60,0,30,OPEN,2025-03-23 12:31:32
2672,102,11,29,OPEN,2025-03-23 12:31:32
2673,38,28,11,OPEN,2025-03-23 12:31:32
2674,53,4,36,OPEN,2025-03-23 12:31:32
2675,58,12,28,OPEN,2025-03-23 12:31:33
2676,66,0,40,OPEN,2025-03-23 12:31:33
2677,104,0,40,OPEN,2025-03-23 12:31:33
2678,101,8,22,OPEN,2025-03-23 12:31:33
2679,115,6,24,OPEN,2025-03-23 12:31:33
2680,47,0,40,OPEN,2025-03-23 12:31:33
2681,117,6,34,OPEN,2025-03-23 12:31:33
2682,8,6,24,OPEN,2025-03-23 12:31:33
2683,27,11,9,OPEN,2025-03-23 12:31:33
2684,16,19,1,OPEN,2025-03-23 12:31:34
2685,96,10,20,OPEN,2025-03-23 12:31:34
2686,82,0,22,OPEN,2025-03-23 12:31:34
2687,76,9,29,OPEN,2025-03-23 12:31:34
2688,71,0,40,OPEN,2025-03-23 12:31:34
2689,79,1,26,OPEN,2025-03-23 12:31:34
2690,69,13,27,OPEN,2025-03-23 12:31:34
2691,25,10,20,OPEN,2025-03-23 12:31:34
2692,51,0,0,OPEN,2025-03-23 12:31:34
2693,37,14,16,OPEN,2025-03-23 12:31:35
2694,59,0,20,OPEN,2025-03-23 12:31:35
2695,95,16,24,OPEN,2025-03-23 12:31:35
2696,94,23,17,OPEN,2025-03-23 12:31:35
2697,105,1,35,OPEN,2025-03-23 12:31:35
2698,36,35,5,OPEN,2025-03-23 12:31:35
2699,93,35,5,OPEN,2025-03-23 12:31:35
2700,22,19,1,OPEN,2025-03-23 12:31:35
2701,50,0,40,OPEN,2025-03-23 12:31:36
2702,110,0,40,OPEN,2025-03-23 12:31:36
2703,12,0,20,OPEN,2025-03-23 12:31:36
2704,34,21,9,OPEN,2025-03-23 12:31:36
2705,78,1,39,OPEN,2025-03-23 12:31:36
2706,2,0,20,OPEN,2025-03-23 12:31:36
2707,75,36,4,OPEN,2025-03-23 12:31:36
2708,111,0,40,OPEN,2025-03-23 12:31:36
2709,26,16,4,OPEN,2025-03-23 12:31:36
2710,65,1,39,OPEN,2025-03-23 12:31:37
2711,15,0,16,OPEN,2025-03-23 12:31:37
2712,86,31,6,OPEN,2025-03-23 12:31:37
2713,35,27,3,OPEN,2025-03-23 12:31:37
2714,10,8,8,OPEN,2025-03-23 12:31:37
2715,100,22,3,OPEN,2025-03-23 12:31:37
2716,24,19,1,OPEN,2025-03-23 12:31:37
2717,64,12,28,OPEN,2025-03-23 12:31:37
2718,109,13,16,OPEN,2025-03-23 12:31:37
2719,85,26,9,OPEN,2025-03-23 12:31:38
2720,107,0,40,OPEN,2025-03-23 12:31:38
2721,33,8,15,OPEN,2025-03-23 12:31:38
2722,44,0,30,OPEN,2025-03-23 12:31:38
2723,89,1,39,OPEN,2025-03-23 12:31:38
2724,57,1,22,OPEN,2025-03-23 12:31:38
2725,80,30,10,OPEN,2025-03-23 12:31:38
2726,41,6,14,OPEN,2025-03-23 12:31:38
2727,3,17,2,OPEN,2025-03-23 12:31:38
2728,40,4,17,OPEN,2025-03-23 12:31:39
2729,29,29,0,OPEN,2025-03-23 12:31:39
2730,103,0,40,OPEN,2025-03-23 12:31:39
2731,28,11,19,OPEN,2025-03-23 12:31:39
2732,39,16,4,OPEN,2025-03-23 12:31:39
2733,83,29,11,OPEN,2025-03-23 12:31:39
2734,92,38,2,OPEN,2025-03-23 12:31:39
2735,21,30,0,OPEN,2025-03-23 12:31:39
2736,88,10,20,OPEN,2025-03-23 12:31:39
2737,42,28,2,OPEN,2025-03-23 12:36:40
2738,30,0,20,OPEN,2025-03-23 12:36:40
2739,54,7,26,OPEN,2025-03-23 12:36:40
2740,108,0,35,OPEN,2025-03-23 12:36:40
2741,20,3,27,OPEN,2025-03-23 12:36:40
2742,56,0,40,OPEN,2025-03-23 12:36:40
2743,6,17,3,OPEN,2025-03-23 12:36:40
2744,18,11,19,OPEN,2025-03-23 12:36:40
2745,32,21,9,OPEN,2025-03-23 12:36:41
2746,52,32,0,OPEN,2025-03-23 12:36:41
2747,48,0,40,OPEN,2025-03-23 12:36:41
2748,13,10,20,OPEN,2025-03-23 12:36:41
2749,43,16,14,OPEN,2025-03-23 12:36:41
2750,31,16,4,OPEN,2025-03-23 12:36:41
2751,98,37,3,OPEN,2025-03-23 12:36:41
2752,14,24,6,OPEN,2025-03-23 12:36:41
2753,1,31,0,OPEN,2025-03-23 12:36:41
2754,23,23,7,OPEN,2025-03-23 12:36:42
2755,106,0,40,OPEN,2025-03-23 12:36:42
2756,112,3,27,OPEN,2025-03-23 12:36:42
2757,68,4,36,OPEN,2025-03-23 12:36:42
2758,74,5,25,OPEN,2025-03-23 12:36:42
2759,87,26,12,OPEN,2025-03-23 12:36:42
2760,84,16,14,OPEN,2025-03-23 12:36:42
2761,90,6,34,OPEN,2025-03-23 12:36:42
2762,11,15,15,OPEN,2025-03-23 12:36:43
2763,17,18,2,OPEN,2025-03-23 12:36:43
2764,45,15,15,OPEN,2025-03-23 12:36:43
2765,114,5,35,OPEN,2025-03-23 12:36:43
2766,72,16,15,OPEN,2025-03-23 12:36:43
2767,63,22,13,OPEN,2025-03-23 12:36:43
2768,113,8,21,OPEN,2025-03-23 12:36:43
2769,91,28,2,OPEN,2025-03-23 12:36:43
2770,99,1,29,OPEN,2025-03-23 12:36:43
2771,9,17,7,OPEN,2025-03-23 12:36:44
2772,67,7,33,OPEN,2025-03-23 12:36:44
2773,116,0,30,OPEN,2025-03-23 12:36:44
2774,55,1,35,OPEN,2025-03-23 12:36:44
2775,62,3,37,OPEN,2025-03-23 12:36:44
2776,5,10,30,OPEN,2025-03-23 12:36:44
2777,97,35,5,OPEN,2025-03-23 12:36:44
2778,61,0,25,OPEN,2025-03-23 12:36:44
2779,77,29,0,OPEN,2025-03-23 12:36:44
2780,73,7,23,OPEN,2025-03-23 12:36:45
2781,4,19,1,OPEN,2025-03-23 12:36:45
2782,49,1,39,OPEN,2025-03-23 12:36:45
2783,19,7,23,OPEN,2025-03-23 12:36:45
2784,7,1,28,OPEN,2025-03-23 12:36:45
2785,60,0,30,OPEN,2025-03-23 12:36:45
2786,102,17,23,OPEN,2025-03-23 12:36:45
2787,38,28,11,OPEN,2025-03-23 12:36:45
2788,53,4,36,OPEN,2025-03-23 12:36:45
2789,58,12,28,OPEN,2025-03-23 12:36:46
2790,66,1,39,OPEN,2025-03-23 12:36:46
2791,104,0,40,OPEN,2025-03-23 12:36:46
2792,101,8,22,OPEN,2025-03-23 12:36:46
2793,115,6,24,OPEN,2025-03-23 12:36:46
2794,47,0,40,OPEN,2025-03-23 12:36:46
2795,117,6,34,OPEN,2025-03-23 12:36:46
2796,8,7,23,OPEN,2025-03-23 12:36:46
2797,27,12,8,OPEN,2025-03-23 12:36:46
2798,16,19,1,OPEN,2025-03-23 12:36:47
2799,96,10,20,OPEN,2025-03-23 12:36:47
2800,82,0,22,OPEN,2025-03-23 12:36:47
2801,76,8,30,OPEN,2025-03-23 12:36:47
2802,71,0,40,OPEN,2025-03-23 12:36:47
2803,79,1,26,OPEN,2025-03-23 12:36:47
2804,69,14,26,OPEN,2025-03-23 12:36:47
2805,25,10,20,OPEN,2025-03-23 12:36:47
2806,51,0,0,OPEN,2025-03-23 12:36:47
2807,37,14,16,OPEN,2025-03-23 12:36:48
2808,59,0,20,OPEN,2025-03-23 12:36:48
2809,95,16,24,OPEN,2025-03-23 12:36:48
2810,94,23,17,OPEN,2025-03-23 12:36:48
2811,105,1,35,OPEN,2025-03-23 12:36:48
2812,36,35,5,OPEN,2025-03-23 12:36:48
2813,93,35,5,OPEN,2025-03-23 12:36:48
2814,22,20,0,OPEN,2025-03-23 12:36:48
2815,50,0,40,OPEN,2025-03-23 12:36:48
2816,110,0,40,OPEN,2025-03-23 12:36:49
2817,12,0,20,OPEN,2025-03-23 12:36:49
2818,34,21,9,OPEN,2025-03-23 12:36:49
2819,78,1,39,OPEN,2025-03-23 12:36:49
2820,2,0,20,OPEN,2025-03-23 12:36:49
2821,75,36,4,OPEN,2025-03-23 12:36:49
2822,111,0,40,OPEN,2025-03-23 12:36:49
2823,26,16,4,OPEN,2025-03-23 12:36:49
2824,65,0,40,OPEN,2025-03-23 12:36:50
2825,15,0,16,OPEN,2025-03-23 12:36:50
2826,86,31,6,OPEN,2025-03-23 12:36:50
2827,35,26,4,OPEN,2025-03-23 12:36:50
2828,10,8,8,OPEN,2025-03-23 12:36:50
2829,100,21,4,OPEN,2025-03-23 12:36:50
2830,24,20,0,OPEN,2025-03-23 12:36:50
2831,64,12,28,OPEN,2025-03-23 12:36:50
2832,109,13,16,OPEN,2025-03-23 12:36:50
2833,85,26,9,OPEN,2025-03-23 12:36:51
2834,107,0,40,OPEN,2025-03-23 12:36:51
2835,33,6,17,OPEN,2025-03-23 12:36:51
2836,44,0,30,OPEN,2025-03-23 12:36:51
2837,89,1,39,OPEN,2025-03-23 12:36:51
2838,57,1,22,OPEN,2025-03-23 12:36:51
2839,80,30,10,OPEN,2025-03-23 12:36:51
2840,41,6,14,OPEN,2025-03-23 12:36:51
2841,3,16,3,OPEN,2025-03-23 12:36:51
2842,40,4,17,OPEN,2025-03-23 12:36:52
2843,29,29,0,OPEN,2025-03-23 12:36:52
2844,103,0,40,OPEN,2025-03-23 12:36:52
2845,28,10,20,OPEN,2025-03-23 12:36:52
2846,39,16,4,OPEN,2025-03-23 12:36:52
2847,83,29,11,OPEN,2025-03-23 12:36:52
2848,92,38,2,OPEN,2025-03-23 12:36:52
2849,21,30,0,OPEN,2025-03-23 12:36:52
2850,88,10,20,OPEN,2025-03-23 12:36:52
2851,42,27,3,OPEN,2025-03-23 12:41:53
2852,30,0,20,OPEN,2025-03-23 12:41:53
2853,54,4,29,OPEN,2025-03-23 12:41:53
2854,108,0,35,OPEN,2025-03-23 12:41:53
2855,20,3,27,OPEN,2025-03-23 12:41:53
2856,56,0,40,OPEN,2025-03-23 12:41:53
2857,6,17,3,OPEN,2025-03-23 12:41:53
2858,18,11,19,OPEN,2025-03-23 12:41:53
2859,32,21,9,OPEN,2025-03-23 12:41:54
2860,52,32,0,OPEN,2025-03-23 12:41:54
2861,48,1,39,OPEN,2025-03-23 12:41:54
2862,13,10,20,OPEN,2025-03-23 12:41:54
2863,43,15,15,OPEN,2025-03-23 12:41:54
2864,31,13,7,OPEN,2025-03-23 12:41:54
2865,98,37,3,OPEN,2025-03-23 12:41:54
2866,14,24,6,OPEN,2025-03-23 12:41:54
2867,1,31,0,OPEN,2025-03-23 12:41:54
2868,23,23,7,OPEN,2025-03-23 12:41:55
2869,106,0,40,OPEN,2025-03-23 12:41:55
2870,112,4,26,OPEN,2025-03-23 12:41:55
2871,68,3,37,OPEN,2025-03-23 12:41:55
2872,74,5,25,OPEN,2025-03-23 12:41:55
2873,87,26,12,OPEN,2025-03-23 12:41:55
2874,84,16,14,OPEN,2025-03-23 12:41:55
2875,90,6,34,OPEN,2025-03-23 12:41:55
2876,11,15,15,OPEN,2025-03-23 12:41:55
2877,17,18,2,OPEN,2025-03-23 12:41:56
2878,45,15,15,OPEN,2025-03-23 12:41:56
2879,114,5,35,OPEN,2025-03-23 12:41:56
2880,72,16,15,OPEN,2025-03-23 12:41:56
2881,63,22,13,OPEN,2025-03-23 12:41:56
2882,113,8,21,OPEN,2025-03-23 12:41:56
2883,91,27,3,OPEN,2025-03-23 12:41:56
2884,99,1,29,OPEN,2025-03-23 12:41:56
2885,9,17,7,OPEN,2025-03-23 12:41:57
2886,67,6,34,OPEN,2025-03-23 12:41:57
2887,116,0,30,OPEN,2025-03-23 12:41:57
2888,55,1,35,OPEN,2025-03-23 12:41:57
2889,62,3,37,OPEN,2025-03-23 12:41:57
2890,5,11,29,OPEN,2025-03-23 12:41:57
2891,97,35,5,OPEN,2025-03-23 12:41:57
2892,61,0,25,OPEN,2025-03-23 12:41:57
2893,77,29,0,OPEN,2025-03-23 12:41:57
2894,73,7,23,OPEN,2025-03-23 12:41:58
2895,4,18,2,OPEN,2025-03-23 12:41:58
2896,49,0,40,OPEN,2025-03-23 12:41:58
2897,19,7,23,OPEN,2025-03-23 12:41:58
2898,7,1,28,OPEN,2025-03-23 12:41:58
2899,60,0,30,OPEN,2025-03-23 12:41:58
2900,102,17,23,OPEN,2025-03-23 12:41:58
2901,38,28,11,OPEN,2025-03-23 12:41:58
2902,53,4,36,OPEN,2025-03-23 12:41:58
2903,58,11,29,OPEN,2025-03-23 12:41:59
2904,66,1,39,OPEN,2025-03-23 12:41:59
2905,104,0,40,OPEN,2025-03-23 12:41:59
2906,101,8,22,OPEN,2025-03-23 12:41:59
2907,115,6,24,OPEN,2025-03-23 12:41:59
2908,47,0,40,OPEN,2025-03-23 12:41:59
2909,117,6,34,OPEN,2025-03-23 12:41:59
2910,8,7,23,OPEN,2025-03-23 12:41:59
2911,27,13,7,OPEN,2025-03-23 12:41:59
2912,16,19,1,OPEN,2025-03-23 12:42:00
2913,96,10,20,OPEN,2025-03-23 12:42:00
2914,82,0,22,OPEN,2025-03-23 12:42:00
2915,76,6,32,OPEN,2025-03-23 12:42:00
2916,71,0,40,OPEN,2025-03-23 12:42:00
2917,79,1,26,OPEN,2025-03-23 12:42:00
2918,69,12,28,OPEN,2025-03-23 12:42:00
2919,25,10,20,OPEN,2025-03-23 12:42:00
2920,51,0,0,OPEN,2025-03-23 12:42:00
2921,37,14,16,OPEN,2025-03-23 12:42:01
2922,59,0,20,OPEN,2025-03-23 12:42:01
2923,95,16,24,OPEN,2025-03-23 12:42:01
2924,94,23,17,OPEN,2025-03-23 12:42:01
2925,105,1,35,OPEN,2025-03-23 12:42:01
2926,36,35,5,OPEN,2025-03-23 12:42:01
2927,93,35,5,OPEN,2025-03-23 12:42:01
2928,22,20,0,OPEN,2025-03-23 12:42:01
2929,50,0,40,OPEN,2025-03-23 12:42:01
2930,110,0,40,OPEN,2025-03-23 12:42:02
2931,12,0,20,OPEN,2025-03-23 12:42:02
2932,34,21,9,OPEN,2025-03-23 12:42:02
2933,78,0,40,OPEN,2025-03-23 12:42:02
2934,2,0,20,OPEN,2025-03-23 12:42:02
2935,75,36,4,OPEN,2025-03-23 12:42:02
2936,111,0,40,OPEN,2025-03-23 12:42:02
2937,26,16,4,OPEN,2025-03-23 12:42:02
2938,65,0,40,OPEN,2025-03-23 12:42:02
2939,15,0,16,OPEN,2025-03-23 12:42:03
2940,86,31,6,OPEN,2025-03-23 12:42:03
2941,35,25,5,OPEN,2025-03-23 12:42:03
2942,10,8,8,OPEN,2025-03-23 12:42:03
2943,100,21,4,OPEN,2025-03-23 12:42:03
2944,24,19,1,OPEN,2025-03-23 12:42:03
2945,64,12,28,OPEN,2025-03-23 12:42:03
2946,109,13,16,OPEN,2025-03-23 12:42:03
2947,85,26,9,OPEN,2025-03-23 12:42:03
2948,107,0,40,OPEN,2025-03-23 12:42:04
2949,33,4,19,OPEN,2025-03-23 12:42:04
2950,44,0,30,OPEN,2025-03-23 12:42:04
2951,89,1,39,OPEN,2025-03-23 12:42:04
2952,57,1,22,OPEN,2025-03-23 12:42:04
2953,80,30,10,OPEN,2025-03-23 12:42:04
2954,41,6,14,OPEN,2025-03-23 12:42:04
2955,3,16,3,OPEN,2025-03-23 12:42:04
2956,40,3,18,OPEN,2025-03-23 12:42:04
2957,29,29,0,OPEN,2025-03-23 12:42:05
2958,103,0,40,OPEN,2025-03-23 12:42:05
2959,28,10,20,OPEN,2025-03-23 12:42:05
2960,39,16,4,OPEN,2025-03-23 12:42:05
2961,83,29,11,OPEN,2025-03-23 12:42:05
2962,92,38,2,OPEN,2025-03-23 12:42:05
2963,21,30,0,OPEN,2025-03-23 12:42:05
2964,88,10,20,OPEN,2025-03-23 12:42:05
2965,42,27,3,OPEN,2025-03-23 12:47:06
2966,30,0,20,OPEN,2025-03-23 12:47:06
2967,54,4,29,OPEN,2025-03-23 12:47:06
2968,108,0,35,OPEN,2025-03-23 12:47:06
2969,20,3,27,OPEN,2025-03-23 12:47:06
2970,56,0,40,OPEN,2025-03-23 12:47:06
2971,6,17,3,OPEN,2025-03-23 12:47:06
2972,18,11,19,OPEN,2025-03-23 12:47:06
2973,32,22,8,OPEN,2025-03-23 12:47:07
2974,52,32,0,OPEN,2025-03-23 12:47:07
2975,48,2,38,OPEN,2025-03-23 12:47:07
2976,13,10,20,OPEN,2025-03-23 12:47:07
2977,43,15,15,OPEN,2025-03-23 12:47:07
2978,31,13,7,OPEN,2025-03-23 12:47:07
2979,98,38,2,OPEN,2025-03-23 12:47:07
2980,14,24,6,OPEN,2025-03-23 12:47:07
2981,1,31,0,OPEN,2025-03-23 12:47:07
2982,23,23,7,OPEN,2025-03-23 12:47:08
2983,106,0,40,OPEN,2025-03-23 12:47:08
2984,112,3,27,OPEN,2025-03-23 12:47:08
2985,68,3,37,OPEN,2025-03-23 12:47:08
2986,74,5,25,OPEN,2025-03-23 12:47:08
2987,87,27,11,OPEN,2025-03-23 12:47:08
2988,84,16,14,OPEN,2025-03-23 12:47:08
2989,90,6,34,OPEN,2025-03-23 12:47:08
2990,11,15,15,OPEN,2025-03-23 12:47:08
2991,17,18,2,OPEN,2025-03-23 12:47:09
2992,45,15,15,OPEN,2025-03-23 12:47:09
2993,114,6,34,OPEN,2025-03-23 12:47:09
2994,72,17,14,OPEN,2025-03-23 12:47:09
2995,63,22,13,OPEN,2025-03-23 12:47:09
2996,113,8,21,OPEN,2025-03-23 12:47:09
2997,91,27,3,OPEN,2025-03-23 12:47:09
2998,99,1,29,OPEN,2025-03-23 12:47:09
2999,9,15,9,OPEN,2025-03-23 12:47:09
3000,67,5,35,OPEN,2025-03-23 12:47:10
3001,116,0,30,OPEN,2025-03-23 12:47:10
3002,55,1,35,OPEN,2025-03-23 12:47:10
3003,62,3,37,OPEN,2025-03-23 12:47:10
3004,5,11,29,OPEN,2025-03-23 12:47:10
3005,97,35,5,OPEN,2025-03-23 12:47:10
3006,61,0,25,OPEN,2025-03-23 12:47:10
3007,77,29,0,OPEN,2025-03-23 12:47:10
3008,73,7,23,OPEN,2025-03-23 12:47:10
3009,4,18,2,OPEN,2025-03-23 12:47:11
3010,49,0,40,OPEN,2025-03-23 12:47:11
3011,19,7,23,OPEN,2025-03-23 12:47:11
3012,7,1,28,OPEN,2025-03-23 12:47:11
3013,60,0,30,OPEN,2025-03-23 12:47:11
3014,102,17,23,OPEN,2025-03-23 12:47:11
3015,38,27,12,OPEN,2025-03-23 12:47:11
3016,53,5,35,OPEN,2025-03-23 12:47:11
3017,58,10,30,OPEN,2025-03-23 12:47:11
3018,66,1,39,OPEN,2025-03-23 12:47:12
3019,104,0,40,OPEN,2025-03-23 12:47:12
3020,101,8,22,OPEN,2025-03-23 12:47:12
3021,115,7,23,OPEN,2025-03-23 12:47:12
3022,47,0,40,OPEN,2025-03-23 12:47:12
3023,117,6,34,OPEN,2025-03-23 12:47:12
3024,8,6,24,OPEN,2025-03-23 12:47:12
3025,27,13,7,OPEN,2025-03-23 12:47:12
3026,16,19,1,OPEN,2025-03-23 12:47:12
3027,96,10,20,OPEN,2025-03-23 12:47:13
3028,82,0,22,OPEN,2025-03-23 12:47:13
3029,76,6,32,OPEN,2025-03-23 12:47:13
3030,71,0,40,OPEN,2025-03-23 12:47:13
3031,79,1,26,OPEN,2025-03-23 12:47:13
3032,69,14,26,OPEN,2025-03-23 12:47:13
3033,25,10,20,OPEN,2025-03-23 12:47:13
3034,51,0,0,OPEN,2025-03-23 12:47:13
3035,37,14,16,OPEN,2025-03-23 12:47:13
3036,59,0,20,OPEN,2025-03-23 12:47:14
3037,95,16,24,OPEN,2025-03-23 12:47:14
3038,94,23,17,OPEN,2025-03-23 12:47:14
3039,105,1,35,OPEN,2025-03-23 12:47:14
3040,36,35,5,OPEN,2025-03-23 12:47:14
3041,93,35,5,OPEN,2025-03-23 12:47:14
3042,22,20,0,OPEN,2025-03-23 12:47:14
3043,50,0,40,OPEN,2025-03-23 12:47:14
3044,110,0,40,OPEN,2025-03-23 12:47:14
3045,12,0,20,OPEN,2025-03-23 12:47:15
3046,34,21,9,OPEN,2025-03-23 12:47:15
3047,78,0,40,OPEN,2025-03-23 12:47:15
3048,2,0,20,OPEN,2025-03-23 12:47:15
3049,75,36,4,OPEN,2025-03-23 12:47:15
3050,111,1,39,OPEN,2025-03-23 12:47:15
3051,26,16,4,OPEN,2025-03-23 12:47:15
3052,65,0,40,OPEN,2025-03-23 12:47:15
3053,15,0,16,OPEN,2025-03-23 12:47:15
3054,86,31,6,OPEN,2025-03-23 12:47:16
3055,35,24,6,OPEN,2025-03-23 12:47:16
3056,10,8,8,OPEN,2025-03-23 12:47:16
3057,100,20,5,OPEN,2025-03-23 12:47:16
3058,24,19,1,OPEN,2025-03-23 12:47:16
3059,64,13,27,OPEN,2025-03-23 12:47:16
3060,109,13,16,OPEN,2025-03-23 12:47:16
3061,85,26,9,OPEN,2025-03-23 12:47:16
3062,107,0,40,OPEN,2025-03-23 12:47:16
3063,33,5,18,OPEN,2025-03-23 12:47:17
3064,44,0,30,OPEN,2025-03-23 12:47:17
3065,89,1,39,OPEN,2025-03-23 12:47:17
3066,57,1,22,OPEN,2025-03-23 12:47:17
3067,80,31,9,OPEN,2025-03-23 12:47:17
